  -90100000.0       194.110992    
  -90000000.0       192.966003    
  -89900000.0       191.820007    
  -89800000.0       190.695999    
  -89700000.0       189.595001    
  -89600000.0       188.520996    
  -89500000.0       187.485001    
  -89400000.0       186.481003    
  -89300000.0       185.501999    
  -89200000.0       184.552994    
  -89100000.0       183.641998    
  -89000000.0       182.755997    
  -88900000.0       181.893997    
  -88800000.0       181.072006    
  -88700000.0       180.278000    
  -88600000.0       179.509003    
  -88500000.0       178.772995    
  -88400000.0       178.072998    
  -88300000.0       177.399002    
  -88200000.0       176.753006    
  -88100000.0       176.149994    
  -88000000.0       175.574005    
  -87900000.0       175.024002    
  -87800000.0       174.520004    
  -87700000.0       174.042007    
  -87600000.0       173.585999    
  -87500000.0       173.169006    
  -87400000.0       172.776001    
  -87300000.0       172.404999    
  -87200000.0       172.063004    
  -87100000.0       171.746994    
  -87000000.0       171.447998    
  -86900000.0       171.175003    
  -86800000.0       170.925995    
  -86700000.0       170.692993    
  -86600000.0       170.481003    
  -86500000.0       170.292007    
  -86400000.0       170.117004    
  -86300000.0       169.960007    
  -86200000.0       169.824997    
  -86100000.0       169.703003    
  -86000000.0       169.595993    
  -85900000.0       169.509995    
  -85800000.0       169.436005    
  -85700000.0       169.376007    
  -85600000.0       169.334000    
  -85500000.0       169.302994    
  -85400000.0       169.283005    
  -85300000.0       169.281006    
  -85200000.0       169.289001    
  -85100000.0       169.304993    
  -85000000.0       169.337006    
  -84900000.0       169.378006    
  -84800000.0       169.425995    
  -84700000.0       169.488007    
  -84600000.0       169.557999    
  -84500000.0       169.634995    
  -84400000.0       169.723007    
  -84300000.0       169.817993    
  -84200000.0       169.919006    
  -84100000.0       170.029999    
  -84000000.0       170.147003    
  -83900000.0       170.270004    
  -83800000.0       170.399994    
  -83700000.0       170.535995    
  -83600000.0       170.679001    
  -83500000.0       170.832001    
  -83400000.0       170.998993    
  -83300000.0       171.177002    
  -83200000.0       171.373001    
  -83100000.0       171.593002    
  -83000000.0       171.828995    
  -82900000.0       172.091003    
  -82800000.0       172.386993    
  -82700000.0       172.707993    
  -82600000.0       173.059998    
  -82500000.0       173.460999    
  -82400000.0       173.895004    
  -82300000.0       174.365005    
  -82200000.0       174.904007    
  -82100000.0       175.483994    
  -82000000.0       176.106003    
  -81900000.0       176.785995    
  -81800000.0       177.496002    
  -81700000.0       178.229996    
  -81600000.0       178.988007    
  -81500000.0       179.757004    
  -81400000.0       180.528000    
  -81300000.0       181.298996    
  -81200000.0       182.052994    
  -81100000.0       182.789993    
  -81000000.0       183.505997    
  -80900000.0       184.175003    
  -80800000.0       184.809998    
  -80700000.0       185.412994    
  -80600000.0       185.970993    
  -80500000.0       186.492004    
  -80400000.0       186.985992    
  -80300000.0       187.442001    
  -80200000.0       187.860001    
  -80100000.0       188.253006    
  -80000000.0       188.613998    
  -79900000.0       188.932999    
  -79800000.0       189.227997    
  -79700000.0       189.492996    
  -79600000.0       189.716003    
  -79500000.0       189.916000    
  -79400000.0       190.091995    
  -79300000.0       190.231995    
  -79200000.0       190.352997    
  -79100000.0       190.455994    
  -79000000.0       190.526993    
  -78900000.0       190.582001    
  -78800000.0       190.621002    
  -78700000.0       190.634003    
  -78600000.0       190.632004    
  -78500000.0       190.615997    
  -78400000.0       190.576004    
  -78300000.0       190.518005    
  -78200000.0       190.445007    
  -78100000.0       190.343994    
  -78000000.0       190.220993    
  -77900000.0       190.078995    
  -77800000.0       189.910995    
  -77700000.0       189.720001    
  -77600000.0       189.514008    
  -77500000.0       189.285004    
  -77400000.0       189.037003    
  -77300000.0       188.774994    
  -77200000.0       188.496002    
  -77100000.0       188.197998    
  -77000000.0       187.889999    
  -76900000.0       187.567993    
  -76800000.0       187.231003    
  -76700000.0       186.884995    
  -76600000.0       186.529007    
  -76500000.0       186.160995    
  -76400000.0       185.785995    
  -76300000.0       185.404999    
  -76200000.0       185.014008    
  -76100000.0       184.617996    
  -76000000.0       184.218994    
  -75900000.0       183.813995    
